240,387,592,387,592,418,240,418,0.99973327
608,435,752,435,752,466,608,466,0.9997292
336,427,400,427,400,444,336,444,0.99972385
656,467,752,467,752,497,656,497,0.9997112
176,169,576,169,576,202,176,202,0.9997068
176,117,592,117,592,169,176,169,0.9996997
224,224,784,224,784,259,224,259,0.9996984
48,460,160,460,160,491,48,491,0.99969685
336,442,384,442,384,455,336,455,0.9996953
224,290,784,290,784,332,224,332,0.9996811
