624,422,720,422,720,450,624,450,0.99968934
608,188,736,188,736,237,608,237,0.9996691
192,362,288,362,288,376,192,376,0.99965036
80,293,720,293,720,354,80,354,0.99964654
576,233,720,233,720,262,576,262,0.99964523
64,93,544,93,544,151,64,151,0.9996302
128,380,288,380,288,415,128,415,0.99961394
496,560,800,560,800,584,496,584,0.9996136
576,103,720,103,720,130,576,130,0.9995827
560,389,720,389,720,422,560,422,0.9995648
