80,296,768,296,768,348,80,348,0.99965584
288,470,352,470,352,514,288,514,0.9996537
288,386,528,386,528,429,288,429,0.9996131
624,445,784,445,784,483,624,483,0.99961
32,86,496,86,496,152,32,152,0.99961
128,145,496,145,496,167,128,167,0.99960846
672,482,800,482,800,515,672,515,0.99960834
560,560,848,560,848,594,560,594,0.9996024
336,202,496,202,496,234,336,234,0.99957794
144,455,288,455,288,533,144,533,0.99957365
